crime,date,hour,lat,long
ROBO DE VEHICULO AUTOMOTOR S.V.,2/24/2020,19:00,19.320678,-99.2308693
ROBO DE VEHICULO AUTOMOTOR S.V.,2/24/2020,7:30,19.3970784,-99.1494774
ROBO DE VEHICULO AUTOMOTOR S.V.,2/24/2020,8:00,19.4218691,-99.13577396
ROBO DE VEHICULO AUTOMOTOR S.V.,2/24/2020,14:30,19.27625564,-99.12876588
ROBO DE VEHICULO AUTOMOTOR S.V.,2/24/2020,10:00,19.48007322,-99.17715189
ROBO DE VEHICULO AUTOMOTOR S.V.,2/24/2020,19:00,19.3814898,-99.1786716
ROBO DE VEHICULO AUTOMOTOR S.V.,2/24/2020,12:00,19.2701322,-99.11784066
ROBO DE VEHICULO AUTOMOTOR S.V.,2/24/2020,9:00,19.49479256,-99.12822425
ROBO DE VEHICULO AUTOMOTOR S.V.,2/24/2020,11:20,19.35730999,-99.00323372
ROBO DE VEHICULO AUTOMOTOR S.V.,2/24/2020,15:00,19.38394289,-99.16281405
ROBO DE VEHICULO AUTOMOTOR S.V.,2/24/2020,20:59,19.29486053,-99.16597476
ROBO DE VEHICULO AUTOMOTOR S.V.,2/24/2020,6:00,19.44494802,-99.13269542
ROBO DE VEHICULO AUTOMOTOR S.V.,2/24/2020,10:30,19.38658934,-99.09565061
ROBO DE VEHICULO AUTOMOTOR S.V.,2/23/2020,6:00,19.42792928,-99.19138354
ROBO DE VEHICULO AUTOMOTOR S.V.,2/23/2020,16:15,19.29966098,-99.09759733
ROBO DE VEHICULO AUTOMOTOR S.V.,2/23/2020,9:35,19.32603821,-99.03679114
ROBO DE VEHICULO AUTOMOTOR S.V.,2/23/2020,14:00,19.32127894,-99.10933701
ROBO DE VEHICULO AUTOMOTOR S.V.,2/23/2020,21:00,19.38717574,-99.12029239
ROBO DE VEHICULO AUTOMOTOR S.V.,2/23/2020,1:30,19.3095862,-99.1297527
ROBO DE VEHICULO AUTOMOTOR S.V.,2/23/2020,22:30,19.3915672,-99.17336466
ROBO DE VEHICULO AUTOMOTOR S.V.,2/23/2020,19:30,19.3807268,-99.1788882
ROBO DE VEHICULO AUTOMOTOR S.V.,2/23/2020,1:00,19.34125525,-99.00204343
ROBO DE VEHICULO AUTOMOTOR S.V.,2/23/2020,9:00,19.35754301,-99.06755463
ROBO DE VEHICULO AUTOMOTOR S.V.,2/23/2020,18:10,19.30358847,-99.13704435
ROBO DE VEHICULO AUTOMOTOR S.V.,2/23/2020,19:30,19.473645,-99.18209786
ROBO DE VEHICULO AUTOMOTOR S.V.,2/23/2020,17:45,19.2915331,-99.16978999
ROBO DE VEHICULO AUTOMOTOR S.V.,2/22/2020,8:30,19.4953893,-99.1276819
ROBO DE VEHICULO AUTOMOTOR S.V.,2/22/2020,6:00,19.4755589,-99.0843503
ROBO DE VEHICULO AUTOMOTOR S.V.,2/22/2020,15:30,19.41265119,-99.08647631
ROBO DE VEHICULO AUTOMOTOR S.V.,2/22/2020,3:00,19.54931843,-99.14177536
ROBO DE VEHICULO AUTOMOTOR S.V.,2/22/2020,17:00,19.29334867,-99.12004593
ROBO DE VEHICULO AUTOMOTOR S.V.,2/22/2020,11:00,19.357213,-99.0079399
ROBO DE VEHICULO AUTOMOTOR S.V.,2/22/2020,21:30,19.44466583,-99.08766298
ROBO DE VEHICULO AUTOMOTOR S.V.,2/22/2020,13:30,19.3585786,-99.05399104
ROBO DE VEHICULO AUTOMOTOR S.V.,2/22/2020,22:30,19.29569526,-99.13283109
ROBO DE VEHICULO AUTOMOTOR S.V.,2/22/2020,13:30,19.32657644,-99.12465392
ROBO DE VEHICULO AUTOMOTOR S.V.,2/22/2020,17:00,19.30401197,-99.13504495
ROBO DE VEHICULO AUTOMOTOR S.V.,2/22/2020,22:00,19.4676217,-99.1226356
ROBO DE VEHICULO AUTOMOTOR S.V.,2/22/2020,8:00,19.34518716,-99.15091558
ROBO DE VEHICULO AUTOMOTOR S.V.,2/22/2020,7:00,19.37936144,-99.18724422
ROBO DE VEHICULO AUTOMOTOR S.V.,2/22/2020,22:20,19.2764874,-99.11917175
ROBO DE VEHICULO AUTOMOTOR S.V.,2/22/2020,13:45,19.3654175,-99.17657281
ROBO DE VEHICULO AUTOMOTOR S.V.,2/22/2020,8:00,19.39367879,-99.16047476
ROBO DE VEHICULO AUTOMOTOR S.V.,2/21/2020,17:00,19.32565674,-99.18204111
ROBO DE VEHICULO AUTOMOTOR S.V.,2/21/2020,4:00,19.31986353,-99.24247675
ROBO DE VEHICULO AUTOMOTOR S.V.,2/21/2020,5:15,19.3335566,-99.14101275
ROBO DE VEHICULO AUTOMOTOR S.V.,2/21/2020,7:50,19.37075857,-99.22598518
ROBO DE VEHICULO AUTOMOTOR S.V.,2/21/2020,10:30,19.3966183,-99.19298396
ROBO DE VEHICULO AUTOMOTOR S.V.,2/21/2020,21:30,19.33663048,-99.20170906
ROBO DE VEHICULO AUTOMOTOR S.V.,2/21/2020,14:00,19.3788723,-99.01378136
ROBO DE VEHICULO AUTOMOTOR S.V.,2/21/2020,18:40,19.4584299,-99.1519101
ROBO DE VEHICULO AUTOMOTOR S.V.,2/21/2020,5:00,19.36210075,-99.14035723
ROBO DE VEHICULO AUTOMOTOR S.V.,2/21/2020,8:00,19.36534665,-99.18181377
ROBO DE VEHICULO AUTOMOTOR S.V.,2/21/2020,18:30,19.2868117,-99.0470583
ROBO DE VEHICULO AUTOMOTOR S.V.,2/21/2020,18:00,19.31021419,-99.10874997
ROBO DE VEHICULO AUTOMOTOR S.V.,2/21/2020,10:00,19.32224566,-99.13187421
ROBO DE VEHICULO AUTOMOTOR S.V.,2/21/2020,12:00,19.48839096,-99.14298693
ROBO DE VEHICULO AUTOMOTOR S.V.,2/21/2020,16:00,19.3383902,-98.9913825
ROBO DE VEHICULO AUTOMOTOR S.V.,2/21/2020,17:00,19.450139,-99.1653065
ROBO DE VEHICULO AUTOMOTOR S.V.,2/21/2020,19:15,19.40261133,-99.07010811
ROBO DE VEHICULO AUTOMOTOR S.V.,2/21/2020,21:00,19.40591568,-99.13026676
ROBO DE VEHICULO AUTOMOTOR S.V.,2/21/2020,23:50,19.26020614,-99.10650976
ROBO DE VEHICULO AUTOMOTOR S.V.,2/21/2020,7:00,19.39008072,-99.03467506
ROBO DE VEHICULO AUTOMOTOR S.V.,2/21/2020,0:20,19.28729015,-99.22806322
ROBO DE VEHICULO AUTOMOTOR S.V.,2/21/2020,23:30,19.42483693,-99.06821544
ROBO DE VEHICULO AUTOMOTOR S.V.,2/20/2020,6:00,19.48494094,-99.12175916
ROBO DE VEHICULO AUTOMOTOR S.V.,2/20/2020,6:00,19.47168012,-99.06359239
ROBO DE VEHICULO AUTOMOTOR S.V.,2/20/2020,21:00,19.334362,-99.1145536
ROBO DE VEHICULO AUTOMOTOR S.V.,2/20/2020,7:00,19.39338889,-99.13912589
ROBO DE VEHICULO AUTOMOTOR S.V.,2/20/2020,4:10,19.29849658,-99.17290248
ROBO DE VEHICULO AUTOMOTOR S.V.,2/20/2020,13:15,19.28418854,-99.16122615
ROBO DE VEHICULO AUTOMOTOR S.V.,2/20/2020,11:10,19.30132483,-99.2622881
ROBO DE VEHICULO AUTOMOTOR S.V.,2/20/2020,13:30,19.43095138,-99.16726224
ROBO DE VEHICULO AUTOMOTOR S.V.,2/20/2020,12:00,19.37672611,-99.10688502
ROBO DE VEHICULO AUTOMOTOR S.V.,2/20/2020,8:00,19.4541327,-99.0602644
ROBO DE VEHICULO AUTOMOTOR S.V.,2/20/2020,9:00,19.37397599,-99.13994148
ROBO DE VEHICULO AUTOMOTOR S.V.,2/20/2020,15:35,19.33853142,-99.12726034
ROBO DE VEHICULO AUTOMOTOR S.V.,2/20/2020,21:30,19.3704615,-99.1809985
ROBO DE VEHICULO AUTOMOTOR S.V.,2/20/2020,20:00,19.4612928,-99.1479694
ROBO DE VEHICULO AUTOMOTOR S.V.,2/20/2020,5:00,19.40389138,-99.19394756
ROBO DE VEHICULO AUTOMOTOR S.V.,2/20/2020,10:30,19.38214032,-99.17821178
ROBO DE VEHICULO AUTOMOTOR S.V.,2/20/2020,11:50,19.42143463,-99.06571724
ROBO DE VEHICULO AUTOMOTOR S.V.,2/20/2020,14:00,19.49017072,-99.09340909
ROBO DE VEHICULO AUTOMOTOR S.V.,2/20/2020,18:00,19.32926156,-99.21320602
ROBO DE VEHICULO AUTOMOTOR S.V.,2/20/2020,1:30,19.33255223,-99.03513814
ROBO DE VEHICULO AUTOMOTOR S.V.,2/20/2020,9:30,19.30549208,-99.24301804
ROBO DE VEHICULO AUTOMOTOR S.V.,2/20/2020,10:30,19.48039515,-99.18046967
ROBO DE VEHICULO AUTOMOTOR S.V.,2/20/2020,7:30,19.33130677,-99.02717558
ROBO DE VEHICULO AUTOMOTOR S.V.,2/20/2020,15:12,19.3700011,-99.1544831
ROBO DE VEHICULO AUTOMOTOR S.V.,2/19/2020,10:30,19.30487951,-99.20715721
ROBO DE VEHICULO AUTOMOTOR S.V.,2/19/2020,0:45,19.35440295,-99.16721546
ROBO DE VEHICULO AUTOMOTOR S.V.,2/19/2020,5:00,19.30952382,-99.14945624
ROBO DE VEHICULO AUTOMOTOR S.V.,2/19/2020,18:00,19.35378959,-99.16090529
ROBO DE VEHICULO AUTOMOTOR S.V.,2/19/2020,13:10,19.37635954,-99.08680156
ROBO DE VEHICULO AUTOMOTOR S.V.,2/19/2020,17:00,19.43966818,-99.18336064
ROBO DE VEHICULO AUTOMOTOR S.V.,2/19/2020,12:00,19.3537132,-99.1964322
ROBO DE VEHICULO AUTOMOTOR S.V.,2/19/2020,20:30,19.356282,-99.160163
ROBO DE VEHICULO AUTOMOTOR S.V.,2/19/2020,7:00,19.33932726,-99.05567
ROBO DE VEHICULO AUTOMOTOR S.V.,2/19/2020,18:35,19.43620755,-99.10506472
ROBO DE VEHICULO AUTOMOTOR S.V.,2/19/2020,13:30,19.42617126,-99.21209782
ROBO DE VEHICULO AUTOMOTOR S.V.,2/19/2020,9:45,19.29073104,-99.1206944
ROBO DE VEHICULO AUTOMOTOR S.V.,2/19/2020,12:50,19.3187688,-99.18793917
ROBO DE VEHICULO AUTOMOTOR S.V.,2/19/2020,18:00,19.36400115,-99.14693132
ROBO DE VEHICULO AUTOMOTOR S.V.,2/19/2020,20:30,19.30435274,-99.10992484
ROBO DE VEHICULO AUTOMOTOR S.V.,2/19/2020,14:00,19.49920278,-99.14730191
ROBO DE VEHICULO AUTOMOTOR S.V.,2/19/2020,7:00,19.30869439,-99.03904796
ROBO DE VEHICULO AUTOMOTOR S.V.,2/19/2020,10:35,19.42696494,-99.15825538
ROBO DE VEHICULO AUTOMOTOR S.V.,2/19/2020,16:05,19.37425939,-99.06970248
ROBO DE VEHICULO AUTOMOTOR S.V.,2/19/2020,20:50,19.3585916,-99.2816563
ROBO DE VEHICULO AUTOMOTOR S.V.,2/19/2020,4:50,19.28573482,-99.11613129
ROBO DE VEHICULO AUTOMOTOR S.V.,2/19/2020,14:00,19.49707,-99.1278672
ROBO DE VEHICULO AUTOMOTOR S.V.,2/19/2020,23:30,19.45009725,-99.15287922
ROBO DE VEHICULO AUTOMOTOR S.V.,2/19/2020,15:00,19.3884558,-99.1743062
ROBO DE VEHICULO AUTOMOTOR S.V.,2/19/2020,20:00,19.2990493,-99.14311453
ROBO DE VEHICULO AUTOMOTOR S.V.,2/18/2020,8:10,19.33681358,-99.05901389
ROBO DE VEHICULO AUTOMOTOR S.V.,2/18/2020,6:00,19.30289128,-99.02019426
ROBO DE VEHICULO AUTOMOTOR S.V.,2/18/2020,9:00,19.48438642,-99.17774487
ROBO DE VEHICULO AUTOMOTOR S.V.,2/18/2020,18:15,19.4256407,-99.1636657
ROBO DE VEHICULO AUTOMOTOR S.V.,2/18/2020,18:15,19.29980814,-99.19076443
ROBO DE VEHICULO AUTOMOTOR S.V.,2/18/2020,23:00,19.367567,-99.0506532
ROBO DE VEHICULO AUTOMOTOR S.V.,2/18/2020,15:30,19.33535757,-99.18460384
ROBO DE VEHICULO AUTOMOTOR S.V.,2/18/2020,14:00,19.42884114,-99.06976397
ROBO DE VEHICULO AUTOMOTOR S.V.,2/18/2020,18:30,19.32860786,-99.14820061
ROBO DE VEHICULO AUTOMOTOR S.V.,2/18/2020,21:00,19.34581818,-99.1739195
ROBO DE VEHICULO AUTOMOTOR S.V.,2/18/2020,15:00,19.36857113,-99.15383533
ROBO DE VEHICULO AUTOMOTOR S.V.,2/18/2020,22:40,19.4182034,-99.1491057
ROBO DE VEHICULO AUTOMOTOR S.V.,2/18/2020,20:44,19.41863407,-99.09336159
ROBO DE VEHICULO AUTOMOTOR S.V.,2/18/2020,9:00,19.3967436,-99.1135076
ROBO DE VEHICULO AUTOMOTOR S.V.,2/18/2020,6:00,19.35826756,-99.23162572
ROBO DE VEHICULO AUTOMOTOR S.V.,2/18/2020,14:00,19.37086411,-99.16562367
ROBO DE VEHICULO AUTOMOTOR S.V.,2/18/2020,0:30,19.43676072,-99.08859629
ROBO DE VEHICULO AUTOMOTOR S.V.,2/18/2020,15:30,19.41668428,-99.1519738
ROBO DE VEHICULO AUTOMOTOR S.V.,2/18/2020,8:00,19.34952494,-99.19071551
ROBO DE VEHICULO AUTOMOTOR S.V.,2/18/2020,21:00,19.3018614,-99.0750686
ROBO DE VEHICULO AUTOMOTOR S.V.,2/18/2020,8:30,19.545411,-99.1371078
ROBO DE VEHICULO AUTOMOTOR S.V.,2/18/2020,19:40,19.26444976,-99.11899747
ROBO DE VEHICULO AUTOMOTOR S.V.,2/18/2020,22:10,19.3739788,-99.0905297
ROBO DE VEHICULO AUTOMOTOR S.V.,2/17/2020,20:40,19.3432356,-99.0116245
ROBO DE VEHICULO AUTOMOTOR S.V.,2/17/2020,12:30,19.29894836,-99.18564384
ROBO DE VEHICULO AUTOMOTOR S.V.,2/17/2020,19:30,19.39949755,-99.15479869
ROBO DE VEHICULO AUTOMOTOR S.V.,2/17/2020,5:00,19.36249354,-99.08430492
ROBO DE VEHICULO AUTOMOTOR S.V.,2/17/2020,6:00,19.31164985,-99.12310739
ROBO DE VEHICULO AUTOMOTOR S.V.,2/17/2020,10:00,19.39625615,-99.05588394
ROBO DE VEHICULO AUTOMOTOR S.V.,2/17/2020,18:30,19.3000566,-99.1348456
ROBO DE VEHICULO AUTOMOTOR S.V.,2/17/2020,19:00,19.34736912,-99.06712127
ROBO DE VEHICULO AUTOMOTOR S.V.,2/17/2020,9:30,19.3630212,-99.2824435
ROBO DE VEHICULO AUTOMOTOR S.V.,2/17/2020,16:40,19.27617166,-99.21431188
ROBO DE VEHICULO AUTOMOTOR S.V.,2/17/2020,16:45,19.42609791,-99.12098262
ROBO DE VEHICULO AUTOMOTOR S.V.,2/17/2020,20:00,19.41260181,-99.07230141
ROBO DE VEHICULO AUTOMOTOR S.V.,2/17/2020,20:30,19.30055152,-99.11309864
ROBO DE VEHICULO AUTOMOTOR S.V.,2/17/2020,13:30,19.3587256,-99.1605041
ROBO DE VEHICULO AUTOMOTOR S.V.,2/17/2020,17:00,19.3426008,-99.0524043
ROBO DE VEHICULO AUTOMOTOR S.V.,2/17/2020,9:00,19.31169052,-99.11993261
ROBO DE VEHICULO AUTOMOTOR S.V.,2/17/2020,8:20,19.39418721,-99.20771635
ROBO DE VEHICULO AUTOMOTOR S.V.,2/17/2020,6:45,19.3857085,-99.14614823
ROBO DE VEHICULO AUTOMOTOR S.V.,2/17/2020,6:05,19.35459696,-99.0792765
ROBO DE VEHICULO AUTOMOTOR S.V.,2/17/2020,11:00,19.3880977,-99.0989766
ROBO DE VEHICULO AUTOMOTOR S.V.,2/17/2020,21:20,19.33112702,-99.0429999
ROBO DE VEHICULO AUTOMOTOR S.V.,2/16/2020,22:40,19.3321216,-99.1053315
ROBO DE VEHICULO AUTOMOTOR S.V.,2/16/2020,1:00,19.3972765,-99.07266205
ROBO DE VEHICULO AUTOMOTOR S.V.,2/16/2020,5:00,19.27614761,-99.21498243
ROBO DE VEHICULO AUTOMOTOR S.V.,2/16/2020,17:45,19.45385636,-99.15529959
ROBO DE VEHICULO AUTOMOTOR S.V.,2/16/2020,15:45,19.48424126,-99.10839192
ROBO DE VEHICULO AUTOMOTOR S.V.,2/16/2020,13:30,19.29846161,-99.01965007
ROBO DE VEHICULO AUTOMOTOR S.V.,2/16/2020,21:30,19.4010151,-99.172619
ROBO DE VEHICULO AUTOMOTOR S.V.,2/16/2020,11:20,19.38153442,-99.11134881
ROBO DE VEHICULO AUTOMOTOR S.V.,2/16/2020,3:30,19.28855987,-99.23127384
ROBO DE VEHICULO AUTOMOTOR S.V.,2/16/2020,1:30,19.3223718,-99.2481746
ROBO DE VEHICULO AUTOMOTOR S.V.,2/16/2020,23:30,19.46303507,-99.15369185
ROBO DE VEHICULO AUTOMOTOR S.V.,2/15/2020,23:00,19.380693,-99.07822922
ROBO DE VEHICULO AUTOMOTOR S.V.,2/15/2020,0:00,19.32384022,-99.13480451
ROBO DE VEHICULO AUTOMOTOR S.V.,2/15/2020,13:00,19.45593751,-99.14349253
ROBO DE VEHICULO AUTOMOTOR S.V.,2/15/2020,1:00,19.45543458,-99.13479164
ROBO DE VEHICULO AUTOMOTOR S.V.,2/15/2020,2:00,19.3305411,-99.026321
ROBO DE VEHICULO AUTOMOTOR S.V.,2/15/2020,15:50,19.35537072,-99.09176746
ROBO DE VEHICULO AUTOMOTOR S.V.,2/15/2020,10:30,19.4023494,-99.1022032
ROBO DE VEHICULO AUTOMOTOR S.V.,2/15/2020,16:00,19.32769211,-99.13954615
ROBO DE VEHICULO AUTOMOTOR S.V.,2/15/2020,16:00,19.43545149,-99.12316309
ROBO DE VEHICULO AUTOMOTOR S.V.,2/15/2020,0:00,19.36098077,-99.21577949
ROBO DE VEHICULO AUTOMOTOR S.V.,2/15/2020,18:30,19.33412697,-99.00041008
ROBO DE VEHICULO AUTOMOTOR S.V.,2/15/2020,7:00,19.32109174,-99.14733594
ROBO DE VEHICULO AUTOMOTOR S.V.,2/15/2020,14:30,19.42326692,-99.11010005
ROBO DE VEHICULO AUTOMOTOR S.V.,2/15/2020,18:00,19.34853247,-99.16196994
ROBO DE VEHICULO AUTOMOTOR S.V.,2/15/2020,16:00,19.3416511,-99.1933511
ROBO DE VEHICULO AUTOMOTOR S.V.,2/15/2020,15:40,19.33325953,-99.2007221
ROBO DE VEHICULO AUTOMOTOR S.V.,2/15/2020,10:00,19.37382366,-99.16986459
ROBO DE VEHICULO AUTOMOTOR S.V.,2/15/2020,15:30,19.46261618,-99.1103465
ROBO DE VEHICULO AUTOMOTOR S.V.,2/15/2020,6:00,19.2580085,-99.07992002
ROBO DE VEHICULO AUTOMOTOR S.V.,2/14/2020,21:00,19.4616821,-99.1058977
ROBO DE VEHICULO AUTOMOTOR S.V.,2/14/2020,8:00,19.3989612,-99.15158004
ROBO DE VEHICULO AUTOMOTOR S.V.,2/14/2020,9:15,19.40061391,-99.1417469
ROBO DE VEHICULO AUTOMOTOR S.V.,2/14/2020,19:15,19.3381878,-99.1990048
ROBO DE VEHICULO AUTOMOTOR S.V.,2/14/2020,12:00,19.3666665,-99.06553468
ROBO DE VEHICULO AUTOMOTOR S.V.,2/14/2020,6:50,19.3708255,-99.17113848
ROBO DE VEHICULO AUTOMOTOR S.V.,2/14/2020,5:00,19.37737706,-99.23022491
ROBO DE VEHICULO AUTOMOTOR S.V.,2/14/2020,2:30,19.37947105,-99.1927504
ROBO DE VEHICULO AUTOMOTOR S.V.,2/14/2020,15:00,19.33624141,-98.99503311
ROBO DE VEHICULO AUTOMOTOR S.V.,2/14/2020,1:00,19.4546669,-99.0879067
ROBO DE VEHICULO AUTOMOTOR S.V.,2/14/2020,12:00,19.35086812,-99.17477848
ROBO DE VEHICULO AUTOMOTOR S.V.,2/14/2020,11:40,19.38410002,-99.16318953
ROBO DE VEHICULO AUTOMOTOR S.V.,2/14/2020,17:50,19.32465075,-99.18202062
ROBO DE VEHICULO AUTOMOTOR S.V.,2/14/2020,11:30,19.3035827,-99.13711249
ROBO DE VEHICULO AUTOMOTOR S.V.,2/14/2020,5:45,19.38764897,-99.07479724
ROBO DE VEHICULO AUTOMOTOR S.V.,2/14/2020,7:20,19.3765063,-99.11116138
ROBO DE VEHICULO AUTOMOTOR S.V.,2/14/2020,18:30,19.28754381,-99.16627545
ROBO DE VEHICULO AUTOMOTOR S.V.,2/14/2020,12:15,19.45214291,-99.20691814
ROBO DE VEHICULO AUTOMOTOR S.V.,2/14/2020,0:00,19.41799516,-99.15676966
ROBO DE VEHICULO AUTOMOTOR S.V.,2/14/2020,0:00,19.30426199,-99.18286483
ROBO DE VEHICULO AUTOMOTOR S.V.,2/14/2020,11:00,19.29789665,-99.18551833
ROBO DE VEHICULO AUTOMOTOR S.V.,2/14/2020,6:15,19.34729145,-99.12435628
ROBO DE VEHICULO AUTOMOTOR S.V.,2/14/2020,12:30,19.3853583,-99.1167979
ROBO DE VEHICULO AUTOMOTOR S.V.,2/14/2020,13:40,19.3194796,-99.2371038
ROBO DE VEHICULO AUTOMOTOR S.V.,2/14/2020,17:30,19.36819243,-99.14538153
ROBO DE VEHICULO AUTOMOTOR S.V.,2/14/2020,11:00,19.41224571,-99.06463767
ROBO DE VEHICULO AUTOMOTOR S.V.,2/13/2020,18:00,19.49179098,-99.10507824
ROBO DE VEHICULO AUTOMOTOR S.V.,2/13/2020,18:00,19.35062368,-99.18940283
ROBO DE VEHICULO AUTOMOTOR S.V.,2/13/2020,7:30,19.33358026,-99.09752798
ROBO DE VEHICULO AUTOMOTOR S.V.,2/13/2020,13:30,19.35394197,-99.19290125
ROBO DE VEHICULO AUTOMOTOR S.V.,2/13/2020,2:00,19.48260846,-99.20355231
ROBO DE VEHICULO AUTOMOTOR S.V.,2/13/2020,7:53,19.4364314,-99.18719843
ROBO DE VEHICULO AUTOMOTOR S.V.,2/13/2020,14:00,19.42462978,-99.14767737
ROBO DE VEHICULO AUTOMOTOR S.V.,2/13/2020,9:30,19.3820057,-99.08275724
ROBO DE VEHICULO AUTOMOTOR S.V.,2/13/2020,19:30,19.34350707,-99.10270753
ROBO DE VEHICULO AUTOMOTOR S.V.,2/13/2020,15:00,19.34818758,-99.01864439
ROBO DE VEHICULO AUTOMOTOR S.V.,2/13/2020,7:00,19.36285002,-99.14544051
ROBO DE VEHICULO AUTOMOTOR S.V.,2/13/2020,13:00,19.4663305,-99.1494989
ROBO DE VEHICULO AUTOMOTOR S.V.,2/13/2020,20:20,19.37858618,-99.22327682
ROBO DE VEHICULO AUTOMOTOR S.V.,2/13/2020,6:00,19.33575906,-99.1838488
ROBO DE VEHICULO AUTOMOTOR S.V.,2/13/2020,20:30,19.39268146,-99.10951128
ROBO DE VEHICULO AUTOMOTOR S.V.,2/13/2020,22:30,19.40147746,-99.11050279
ROBO DE VEHICULO AUTOMOTOR S.V.,2/13/2020,2:17,19.31702506,-99.09607995
ROBO DE VEHICULO AUTOMOTOR S.V.,2/13/2020,3:00,19.4863274,-99.1908799
ROBO DE VEHICULO AUTOMOTOR S.V.,2/13/2020,19:00,19.50714808,-99.09905121
ROBO DE VEHICULO AUTOMOTOR S.V.,2/13/2020,22:15,19.27033406,-99.21469241
ROBO DE VEHICULO AUTOMOTOR S.V.,2/12/2020,6:30,19.49873986,-99.15377842
ROBO DE VEHICULO AUTOMOTOR S.V.,2/12/2020,6:00,19.40376278,-99.18243572
ROBO DE VEHICULO AUTOMOTOR S.V.,2/12/2020,5:45,19.31170787,-99.12194492
ROBO DE VEHICULO AUTOMOTOR S.V.,2/12/2020,9:30,19.30834895,-99.26101908
ROBO DE VEHICULO AUTOMOTOR S.V.,2/12/2020,19:30,19.34431752,-99.06075651
ROBO DE VEHICULO AUTOMOTOR S.V.,2/12/2020,7:00,19.30632187,-99.10880254
ROBO DE VEHICULO AUTOMOTOR S.V.,2/12/2020,3:30,19.39226446,-99.10347387
ROBO DE VEHICULO AUTOMOTOR S.V.,2/12/2020,4:30,19.4902976,-99.19712193
ROBO DE VEHICULO AUTOMOTOR S.V.,2/12/2020,21:00,19.3792083,-99.09510952
ROBO DE VEHICULO AUTOMOTOR S.V.,2/12/2020,13:20,19.33051238,-99.18397576
ROBO DE VEHICULO AUTOMOTOR S.V.,2/12/2020,6:50,19.50189227,-99.21049207
ROBO DE VEHICULO AUTOMOTOR S.V.,2/12/2020,21:00,19.28032303,-99.12030147
ROBO DE VEHICULO AUTOMOTOR S.V.,2/12/2020,6:30,19.4786032,-99.08394941
ROBO DE VEHICULO AUTOMOTOR S.V.,2/12/2020,16:50,19.28852987,-99.23062161
ROBO DE VEHICULO AUTOMOTOR S.V.,2/12/2020,8:45,19.32653401,-99.10801041
ROBO DE VEHICULO AUTOMOTOR S.V.,2/12/2020,12:00,19.40717823,-99.16167051
ROBO DE VEHICULO AUTOMOTOR S.V.,2/12/2020,5:00,19.38252692,-99.19130288
ROBO DE VEHICULO AUTOMOTOR S.V.,2/12/2020,18:50,19.37056156,-99.0748695
ROBO DE VEHICULO AUTOMOTOR S.V.,2/12/2020,5:30,19.39222515,-99.19929648
ROBO DE VEHICULO AUTOMOTOR S.V.,2/12/2020,2:40,19.38761252,-99.21526439
ROBO DE VEHICULO AUTOMOTOR S.V.,2/12/2020,12:32,19.44526105,-99.12843592
ROBO DE VEHICULO AUTOMOTOR S.V.,2/12/2020,7:00,19.4156669,-99.09379984
ROBO DE VEHICULO AUTOMOTOR S.V.,2/12/2020,18:00,19.26396036,-99.10894573
ROBO DE VEHICULO AUTOMOTOR S.V.,2/12/2020,15:00,19.32197348,-99.12531783
ROBO DE VEHICULO AUTOMOTOR S.V.,2/11/2020,19:00,19.26314052,-99.11957815
ROBO DE VEHICULO AUTOMOTOR S.V.,2/11/2020,3:30,19.32295279,-99.23837297
ROBO DE VEHICULO AUTOMOTOR S.V.,2/11/2020,21:15,19.35867004,-99.07496168
ROBO DE VEHICULO AUTOMOTOR S.V.,2/11/2020,17:10,19.4397807,-99.07750505
ROBO DE VEHICULO AUTOMOTOR S.V.,2/11/2020,19:15,19.50194396,-99.13540049
ROBO DE VEHICULO AUTOMOTOR S.V.,2/11/2020,7:00,19.4363638,-99.1131919
ROBO DE VEHICULO AUTOMOTOR S.V.,2/11/2020,20:00,19.30016114,-99.09942016
ROBO DE VEHICULO AUTOMOTOR S.V.,2/11/2020,14:45,19.2916258,-99.1486249
ROBO DE VEHICULO AUTOMOTOR S.V.,2/11/2020,23:00,19.49383217,-99.21072212
ROBO DE VEHICULO AUTOMOTOR S.V.,2/11/2020,12:00,19.3493071,-99.0125242
ROBO DE VEHICULO AUTOMOTOR S.V.,2/11/2020,14:50,19.34016441,-99.02328336
ROBO DE VEHICULO AUTOMOTOR S.V.,2/11/2020,12:00,19.37743439,-99.19075907
ROBO DE VEHICULO AUTOMOTOR S.V.,2/11/2020,15:55,19.39619666,-99.18174272
ROBO DE VEHICULO AUTOMOTOR S.V.,2/11/2020,23:00,19.47816669,-99.12289873
ROBO DE VEHICULO AUTOMOTOR S.V.,2/11/2020,21:58,19.41241112,-99.06666965
ROBO DE VEHICULO AUTOMOTOR S.V.,2/11/2020,14:10,19.29639607,-99.18503313
ROBO DE VEHICULO AUTOMOTOR S.V.,2/11/2020,15:00,19.32646702,-99.13134224
ROBO DE VEHICULO AUTOMOTOR S.V.,2/11/2020,9:50,19.32791745,-99.26932823
ROBO DE VEHICULO AUTOMOTOR S.V.,2/11/2020,22:00,19.31998629,-99.26258929
ROBO DE VEHICULO AUTOMOTOR S.V.,2/11/2020,18:15,19.47422254,-99.12049934
ROBO DE VEHICULO AUTOMOTOR S.V.,2/11/2020,11:00,19.43024317,-99.16097155
ROBO DE VEHICULO AUTOMOTOR S.V.,2/11/2020,16:40,19.47860737,-99.0972878
